GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000110076	0.041789041	0.687511353	0.026194478	0.000810267	0	0.016313826	0	0	0.008985678	0	0.003792016	2.663556502	0.002036371	0	0.00154617	0.022401078	0	0.005417456	0	0.024234531	0	0.03524158	0.032600659	0.098731567	0.027459674	0.05090093	0.269245594	0	0.163619533
ENSG00000110077	2.811116703	1.370575718	0.186625985	0.847155527	0.301386324	0.603920314	0.444836164	0.030971395	0.183050851	0.102881649	1.71645012	0	0	0.12599805	0.936214386	0.014653799	0	0	1.431278214	0.716805061	0.068573362	0.071415206	1.02773178	0	0.572845845	0.366878782	0.286055074	0.028559413	0.100969053
ENSG00000110080	0	0.49028047	0.029840896	0.057522686	0	0.159593927	0	0.036217547	0.126494333	0.507515602	0.997237737	0.02726313	0.019276194	0.013154819	0.96910301	0.006660976	0.013409391	0	3.527341065	0.136401011	2.754865622	0.086380209	0	0	0.013650016	0	0.704360583	0.146453295	0.339635412
ENSG00000110090	2.123086176	11.55730592	6.201375791	4.279217855	11.12997368	15.62718835	17.27915704	4.126630668	4.627832231	12.36427064	10.79576015	2.538630449	23.65275653	15.7196967	9.499471222	6.265324605	7.958621216	10.58557269	2.226986586	4.080448199	12.7157334	11.21943841	41.64604149	2.279773032	6.291469969	7.652770603	4.970483333	5.817602934	4.776874818
ENSG00000110092	0.055900981	0	0	0	0	0	0.043964059	0	0	0.02121895	0	0.018988369	0	0.033651653	0	0	0	0.061857338	0.222071922	0.018141581	0	0	0	0	0	0	0	0	0.039209561
ENSG00000110104	0.171336148	0.232575177	0.545552535	0.582668672	12.06349992	0.599758497	0.569757182	2.855132853	0.648874848	2.684551796	0.135189829	1.984191602	0.328732962	0.416425338	2.050271974	1.19322267	1.460770561	0.734802854	0.372957456	0.809462089	0.652027753	0.420186664	0.697698384	0.941364543	0.368133093	0.269137794	1.691305173	0.534227658	2.608533715
ENSG00000110107	9.753773971	31.73227313	19.13495322	39.51457826	17.29600186	21.16228067	38.42504	73.30009167	34.11427976	64.30824661	39.70326814	11.98977063	28.97193912	38.17931906	55.34698831	69.70679882	55.46681453	15.32678484	33.40257808	54.80062629	31.65796517	23.31818467	53.75529901	31.86326731	50.49366598	17.12949651	56.40203232	45.82121191	56.38187001
ENSG00000110108	39.05994138	43.19716507	22.10551426	25.25585975	5.622697215	35.8027357	92.20852731	80.05477336	43.40186291	27.26346384	79.54465785	48.94812119	24.63432801	11.90026557	62.35344756	67.99988449	131.0981273	80.1401904	79.67940572	62.24321625	63.63175419	46.38361087	32.70467613	79.70518232	68.81823562	21.01851344	102.7351724	24.2841315	74.25166549
ENSG00000110169	2115.292174	283.5765746	441.1701616	473.7120515	9.460030578	217.501218	221.5091149	274.8733378	489.3191749	148.3707859	579.6561304	108.3442475	457.8953046	80.4305391	208.2428755	250.8776428	573.0270831	51.38980799	295.2668279	422.2919105	292.2045301	237.0825906	295.0485787	422.7381518	59.34553006	455.9888266	668.1383236	239.5717866	56.95998624
ENSG00000110171	0.474079172	1.117861706	2.559199675	0.580532268	0.031570419	11.54428592	18.92820951	28.14691424	3.199895833	3.290457861	5.28488772	3.852701876	1.300831497	0.384671707	1.140073021	0.348146363	1.311125717	1.060282892	0.339528229	8.782041658	9.531401352	1.102221389	2.391676199	25.42438534	0.874534759	2.767121474	2.328693766	0.82274279	0.295677317
